incident_date,beat_id,final_finding
1980-08-05 00:00:00+00,247,NS
1980-08-05 00:00:00+00,247,NS
1980-08-05 00:00:00+00,247,NS
1980-08-05 00:00:00+00,247,NS
1982-10-16 00:00:00+00,247,UN
1983-04-26 00:00:00+00,261,NS
1985-02-16 00:00:00+00,5,NA
1985-02-16 00:00:00+00,5,NA
1985-06-14 00:00:00+00,269,NA
1987-01-24 00:00:00+00,132,UN
1987-01-24 00:00:00+00,132,UN
1987-01-24 00:00:00+00,132,UN
1987-10-18 00:00:00+00,265,UN
1987-10-18 00:00:00+00,265,UN
1987-10-18 00:00:00+00,265,NS
1989-08-02 00:00:00+00,269,NS
1989-09-11 00:00:00+00,59,UN
1991-08-21 00:00:00+00,5,UN
1991-08-21 00:00:00+00,5,UN
1991-08-21 00:00:00+00,5,UN
1991-08-21 00:00:00+00,5,UN
1991-08-21 00:00:00+00,5,NS
1992-06-14 00:00:00+00,65,UN
1992-11-26 00:00:00+00,136,NS
1992-11-26 00:00:00+00,136,NS
1992-12-02 00:00:00+00,16,NA
1992-12-02 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1992-12-03 00:00:00+00,16,NA
1993-01-29 00:00:00+00,261,NS
1993-01-29 00:00:00+00,261,NS
1993-01-29 00:00:00+00,261,NS
1993-02-22 00:00:00+00,230,NS
1993-02-22 00:00:00+00,230,NS
1993-04-14 00:00:00+00,223,NS
1993-04-14 00:00:00+00,223,NS
1993-04-14 00:00:00+00,223,NS
1993-10-05 00:00:00+00,205,NS
1993-10-05 00:00:00+00,205,NS
1993-10-05 00:00:00+00,205,NS
1993-10-05 00:00:00+00,205,NS
1993-10-05 00:00:00+00,205,NS
1994-01-01 00:00:00+00,132,EX
1994-01-01 00:00:00+00,132,EX
1994-05-01 00:00:00+00,270,NS
1995-01-03 00:00:00+00,61,UN
1995-03-10 00:00:00+00,119,NA
1995-03-10 00:00:00+00,119,NA
1995-03-10 00:00:00+00,119,NA
1995-03-10 00:00:00+00,119,NA
1995-03-10 00:00:00+00,119,NA
1995-03-10 00:00:00+00,119,NA
1995-03-10 00:00:00+00,119,NA
1995-03-11 00:00:00+00,119,NA
1995-03-11 00:00:00+00,119,NA
1995-03-11 00:00:00+00,119,NA
1995-03-11 00:00:00+00,119,NA
1995-03-11 00:00:00+00,119,NA
1995-03-11 00:00:00+00,119,NA
1995-03-11 00:00:00+00,119,NA
1995-03-12 00:00:00+00,119,NA
1995-03-12 00:00:00+00,119,NA
1995-05-01 00:00:00+00,262,NA
1995-05-01 00:00:00+00,262,NA
1995-05-01 00:00:00+00,262,NA
1995-05-01 00:00:00+00,262,NA
1995-05-01 00:00:00+00,262,NA
1995-05-01 00:00:00+00,262,NA
1995-05-01 00:00:00+00,262,NA
1995-05-01 00:00:00+00,160,SU
1995-06-17 00:00:00+00,198,UN
1995-06-17 00:00:00+00,198,UN
1995-06-17 00:00:00+00,198,UN
1996-01-01 00:00:00+00,139,SU
1996-01-08 00:00:00+00,272,NS
1996-01-08 00:00:00+00,272,NS
1996-01-08 00:00:00+00,272,NS
1996-01-08 00:00:00+00,272,NS
1996-05-09 00:00:00+00,139,SU
1996-06-01 00:00:00+00,87,NS
1996-06-01 00:00:00+00,87,NS
1996-06-01 00:00:00+00,87,NS
1996-06-01 00:00:00+00,87,NS
1996-11-04 00:00:00+00,63,NS
1997-01-01 00:00:00+00,118,EX
1997-01-01 00:00:00+00,118,EX
1997-01-01 00:00:00+00,118,EX
1997-01-01 00:00:00+00,118,EX
1997-01-01 00:00:00+00,118,EX
1997-01-01 00:00:00+00,118,EX
1997-01-01 00:00:00+00,118,EX
1997-01-23 00:00:00+00,255,NS
1997-04-14 00:00:00+00,39,UN
1997-04-14 00:00:00+00,39,UN
1997-05-05 00:00:00+00,265,UN
1997-05-27 00:00:00+00,266,NS
1997-05-27 00:00:00+00,266,NS
1997-05-27 00:00:00+00,266,NS
1997-05-27 00:00:00+00,266,NS
1997-05-27 00:00:00+00,266,NS
1997-05-27 00:00:00+00,266,NS
1997-05-27 00:00:00+00,266,NS
1997-05-27 00:00:00+00,266,NS
1997-05-27 00:00:00+00,266,NS
1997-05-27 00:00:00+00,266,NS
1997-06-28 00:00:00+00,177,UN
1997-08-11 00:00:00+00,253,UN
1997-08-25 00:00:00+00,103,NS
1997-10-12 00:00:00+00,257,UN
1997-10-12 00:00:00+00,257,UN
1997-11-07 00:00:00+00,175,NS
1997-11-07 00:00:00+00,175,NS
1997-11-07 00:00:00+00,175,NS
1997-11-07 00:00:00+00,175,NS
1997-11-07 00:00:00+00,175,NS
1997-11-07 00:00:00+00,175,NS
1997-11-13 00:00:00+00,5,NS
1997-12-26 00:00:00+00,34,UN
1998-01-01 00:00:00+00,135,NS
1998-01-15 00:00:00+00,28,NS
1998-01-15 00:00:00+00,28,NS
1998-01-20 00:00:00+00,71,NS
1998-01-20 00:00:00+00,71,NS
1998-01-20 00:00:00+00,71,NS
1998-01-20 00:00:00+00,71,NS
1998-03-01 00:00:00+00,41,SU
1998-03-15 00:00:00+00,239,SU
1998-03-19 00:00:00+00,196,NS
1998-03-19 00:00:00+00,196,NS
1998-03-19 00:00:00+00,196,NS
1998-03-19 00:00:00+00,196,NS
1998-03-19 00:00:00+00,196,NS
1998-03-19 00:00:00+00,196,NS
1998-04-10 00:00:00+00,52,NS
1998-04-10 00:00:00+00,52,NS
1998-04-10 00:00:00+00,52,NS
1998-04-10 00:00:00+00,52,NS
1998-04-10 00:00:00+00,52,NS
1998-04-15 00:00:00+00,66,NS
1998-04-16 00:00:00+00,273,NS
1998-04-16 00:00:00+00,273,NS
1998-04-16 00:00:00+00,273,NS
1998-04-29 00:00:00+00,65,NS
1998-04-29 00:00:00+00,65,NS
1998-06-01 00:00:00+00,84,NS
1998-06-21 00:00:00+00,261,UN
1998-06-21 00:00:00+00,261,UN
1998-06-29 00:00:00+00,71,NS
1998-06-29 00:00:00+00,71,NS
1998-06-29 00:00:00+00,71,NS
1998-06-29 00:00:00+00,71,NS
1998-06-29 00:00:00+00,71,NS
1998-06-29 00:00:00+00,71,NS
1998-07-20 00:00:00+00,110,NA
1998-07-20 00:00:00+00,110,NA
1998-07-22 00:00:00+00,256,UN
1998-07-22 00:00:00+00,256,UN
1998-07-22 00:00:00+00,256,UN
1998-07-22 00:00:00+00,256,UN
1998-07-24 00:00:00+00,59,UN
1998-07-24 00:00:00+00,59,UN
1998-07-24 00:00:00+00,59,UN
1998-07-24 00:00:00+00,59,UN
1998-07-24 00:00:00+00,59,UN
1998-07-24 00:00:00+00,59,UN
1998-07-24 00:00:00+00,59,UN
1998-07-24 00:00:00+00,59,UN
1998-07-30 00:00:00+00,83,EX
1998-07-31 00:00:00+00,175,EX
1998-07-31 00:00:00+00,175,EX
1998-08-17 00:00:00+00,141,NS
1998-08-17 00:00:00+00,141,NS
1998-08-17 00:00:00+00,141,NS
1998-08-17 00:00:00+00,141,NS
1998-08-17 00:00:00+00,141,NS
1998-08-17 00:00:00+00,141,NS
1998-08-17 00:00:00+00,141,NS
1998-08-17 00:00:00+00,141,NS
1998-08-17 00:00:00+00,141,NS
1998-08-21 00:00:00+00,34,EX
1998-08-21 00:00:00+00,34,EX
1998-08-27 00:00:00+00,129,NS
1998-08-27 00:00:00+00,129,NS
1998-08-27 00:00:00+00,129,NS
1998-09-06 00:00:00+00,196,NS
1998-09-06 00:00:00+00,196,NS
1998-09-17 00:00:00+00,191,EX
1998-09-17 00:00:00+00,191,EX
1998-09-17 00:00:00+00,191,EX
1998-09-17 00:00:00+00,191,EX
1998-09-17 00:00:00+00,191,EX
1998-09-24 00:00:00+00,5,UN
1998-09-24 00:00:00+00,5,UN
1998-09-25 00:00:00+00,83,NS
1998-09-25 00:00:00+00,83,NS
1998-09-25 00:00:00+00,83,NS
1998-09-25 00:00:00+00,83,NS
1998-10-01 00:00:00+00,146,NS
1998-10-01 00:00:00+00,81,NS
1998-10-01 00:00:00+00,81,NS
1998-10-15 00:00:00+00,8,NS
1998-10-15 00:00:00+00,8,NS
1998-10-21 00:00:00+00,226,NS
1998-10-21 00:00:00+00,226,NS
1998-10-28 00:00:00+00,107,NS
1998-10-31 00:00:00+00,208,NS
1998-10-31 00:00:00+00,208,NS
1998-10-31 00:00:00+00,208,NS
1998-11-01 00:00:00+00,246,NS
1998-11-01 00:00:00+00,246,NS
1998-11-02 00:00:00+00,1,NS
1998-11-02 00:00:00+00,1,NS
1998-11-02 00:00:00+00,1,NS
1998-11-03 00:00:00+00,109,NS
1998-11-03 00:00:00+00,109,NS
1998-11-03 00:00:00+00,109,NS
1998-11-03 00:00:00+00,109,NS
1998-11-05 00:00:00+00,269,UN
1998-11-05 00:00:00+00,269,UN
1998-11-07 00:00:00+00,75,NS
1998-11-07 00:00:00+00,2,NS
1998-11-08 00:00:00+00,127,EX
1998-11-08 00:00:00+00,127,EX
1998-11-08 00:00:00+00,127,EX
1998-11-08 00:00:00+00,127,EX
1998-11-08 00:00:00+00,127,EX
1998-11-08 00:00:00+00,127,EX
1998-11-14 00:00:00+00,62,UN
1998-11-14 00:00:00+00,62,UN
1998-11-14 00:00:00+00,62,UN
1998-11-14 00:00:00+00,78,NS
1998-11-14 00:00:00+00,78,NS
1998-11-16 00:00:00+00,48,NS
1998-11-16 00:00:00+00,48,NS
1998-11-20 00:00:00+00,112,NS
1998-11-20 00:00:00+00,112,NS
1998-12-01 00:00:00+00,66,NS
1998-12-01 00:00:00+00,252,NS
1998-12-04 00:00:00+00,222,NS
1998-12-04 00:00:00+00,222,NS
1998-12-04 00:00:00+00,222,NS
1998-12-04 00:00:00+00,222,NS
1998-12-16 00:00:00+00,155,NS
1999-01-07 00:00:00+00,26,NS
1999-01-16 00:00:00+00,26,NS
1999-01-16 00:00:00+00,26,NS
1999-01-17 00:00:00+00,194,NS
1999-01-21 00:00:00+00,29,UN
1999-01-21 00:00:00+00,29,UN
1999-01-21 00:00:00+00,29,NS
1999-01-21 00:00:00+00,29,UN
1999-01-24 00:00:00+00,177,UN
1999-01-24 00:00:00+00,177,UN
1999-01-24 00:00:00+00,177,UN
1999-01-26 00:00:00+00,241,NS
1999-01-26 00:00:00+00,241,NS
1999-02-01 00:00:00+00,196,NS
1999-02-01 00:00:00+00,196,NS
1999-02-01 00:00:00+00,196,EX
1999-02-01 00:00:00+00,196,NS
1999-02-01 00:00:00+00,110,NS
1999-02-03 00:00:00+00,79,NS
1999-02-03 00:00:00+00,79,NS
1999-02-05 00:00:00+00,37,NS
1999-02-05 00:00:00+00,37,NS
1999-02-05 00:00:00+00,37,NS
1999-02-05 00:00:00+00,37,NS
1999-02-05 00:00:00+00,37,NS
1999-02-05 00:00:00+00,37,NS
1999-02-05 00:00:00+00,37,NS
1999-02-12 00:00:00+00,88,NS
1999-02-13 00:00:00+00,2,NS
1999-02-15 00:00:00+00,262,UN
1999-02-15 00:00:00+00,262,UN
1999-02-16 00:00:00+00,105,NS
1999-02-23 00:00:00+00,77,UN
1999-02-24 00:00:00+00,228,NS
1999-02-25 00:00:00+00,2,NS
1999-02-25 00:00:00+00,2,NS
1999-03-01 00:00:00+00,2,UN
1999-03-01 00:00:00+00,77,UN
1999-03-01 00:00:00+00,99,NS
1999-03-01 00:00:00+00,177,NS
1999-03-01 00:00:00+00,177,NS
1999-03-03 00:00:00+00,184,NS
1999-03-03 00:00:00+00,184,NS
1999-03-06 00:00:00+00,88,NS
1999-03-06 00:00:00+00,88,NS
1999-03-06 00:00:00+00,88,NS
1999-03-06 00:00:00+00,88,NS
1999-03-17 00:00:00+00,72,UN
1999-03-26 00:00:00+00,196,NS
1999-03-26 00:00:00+00,127,NS
1999-03-26 00:00:00+00,196,NS
1999-03-26 00:00:00+00,127,NS
1999-03-27 00:00:00+00,46,UN
1999-03-29 00:00:00+00,232,UN
1999-03-31 00:00:00+00,147,NS
1999-04-01 00:00:00+00,146,NS
1999-04-05 00:00:00+00,203,SU
1999-04-05 00:00:00+00,203,SU
1999-04-05 00:00:00+00,203,EX
1999-04-06 00:00:00+00,111,NS
1999-04-06 00:00:00+00,261,NA
1999-04-06 00:00:00+00,261,NA
1999-04-15 00:00:00+00,70,NS
1999-04-26 00:00:00+00,86,EX
1999-05-01 00:00:00+00,44,UN
1999-05-01 00:00:00+00,44,UN
1999-05-01 00:00:00+00,240,UN
1999-05-01 00:00:00+00,240,UN
1999-05-03 00:00:00+00,41,NS
1999-05-03 00:00:00+00,41,NS
1999-05-06 00:00:00+00,18,NS
1999-05-06 00:00:00+00,18,NS
1999-05-06 00:00:00+00,18,NS
1999-05-06 00:00:00+00,18,NS
1999-05-06 00:00:00+00,18,NS
1999-05-06 00:00:00+00,18,NS
1999-05-06 00:00:00+00,177,EX
1999-05-06 00:00:00+00,177,EX
1999-05-07 00:00:00+00,255,EX
1999-05-14 00:00:00+00,91,SU
1999-05-15 00:00:00+00,245,NS
1999-05-19 00:00:00+00,112,NS
1999-05-19 00:00:00+00,112,NS
1999-05-19 00:00:00+00,112,NS
1999-05-19 00:00:00+00,112,NS
1999-05-19 00:00:00+00,112,NS
1999-05-19 00:00:00+00,112,NS
1999-05-19 00:00:00+00,112,NS
1999-05-26 00:00:00+00,102,NS
1999-05-26 00:00:00+00,102,NS
1999-06-07 00:00:00+00,223,SU
1999-06-08 00:00:00+00,119,UN
1999-06-08 00:00:00+00,119,UN
1999-06-08 00:00:00+00,119,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,197,UN
1999-06-08 00:00:00+00,119,NS
1999-06-17 00:00:00+00,10,UN
1999-06-22 00:00:00+00,269,EX
1999-06-22 00:00:00+00,196,NS
1999-06-22 00:00:00+00,196,NS
1999-06-22 00:00:00+00,196,NS
1999-06-22 00:00:00+00,8,NS
1999-06-27 00:00:00+00,237,NS
1999-06-29 00:00:00+00,103,NS
1999-06-29 00:00:00+00,103,NS
1999-06-30 00:00:00+00,6,NS
1999-06-30 00:00:00+00,6,NS
1999-07-01 00:00:00+00,228,UN
1999-07-05 00:00:00+00,28,NS
1999-07-08 00:00:00+00,2,NA
1999-07-12 00:00:00+00,2,NS
1999-07-15 00:00:00+00,29,NS
1999-07-15 00:00:00+00,177,UN
1999-07-15 00:00:00+00,237,NS
1999-07-16 00:00:00+00,2,SU
1999-07-18 00:00:00+00,251,UN
1999-07-21 00:00:00+00,43,EX
1999-07-21 00:00:00+00,43,EX
1999-07-23 00:00:00+00,261,UN
1999-07-23 00:00:00+00,261,NS
1999-07-28 00:00:00+00,52,NS
1999-07-28 00:00:00+00,52,NS
1999-07-28 00:00:00+00,52,NS
1999-07-28 00:00:00+00,52,NS
1999-07-28 00:00:00+00,52,NS
1999-07-31 00:00:00+00,205,NS
1999-08-08 00:00:00+00,60,NS
1999-08-09 00:00:00+00,48,NS
1999-08-13 00:00:00+00,2,EX
1999-08-14 00:00:00+00,134,NS
1999-08-19 00:00:00+00,195,NS
1999-08-19 00:00:00+00,195,NS
1999-08-20 00:00:00+00,153,SU
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,UN
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,UN
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,UN
1999-08-21 00:00:00+00,196,NS
1999-08-21 00:00:00+00,196,NS
1999-08-23 00:00:00+00,61,SU
1999-08-23 00:00:00+00,61,SU
1999-08-23 00:00:00+00,61,NS
1999-08-23 00:00:00+00,61,NS
1999-08-24 00:00:00+00,86,NS
1999-08-24 00:00:00+00,86,NS
1999-08-28 00:00:00+00,65,NS
1999-08-28 00:00:00+00,65,NS
1999-09-01 00:00:00+00,252,SU
1999-09-02 00:00:00+00,114,NS
1999-09-02 00:00:00+00,114,NS
1999-09-05 00:00:00+00,264,UN
1999-09-06 00:00:00+00,269,NS
1999-09-06 00:00:00+00,2,EX
1999-09-10 00:00:00+00,130,NS
1999-09-16 00:00:00+00,69,NS
1999-09-16 00:00:00+00,258,NS
1999-09-16 00:00:00+00,258,NS
1999-09-16 00:00:00+00,258,NS
1999-09-16 00:00:00+00,258,NS
1999-09-16 00:00:00+00,258,NS
1999-09-16 00:00:00+00,258,NS
1999-09-20 00:00:00+00,133,NS
1999-09-22 00:00:00+00,153,SU
1999-09-22 00:00:00+00,153,SU
1999-09-23 00:00:00+00,11,NS
1999-09-23 00:00:00+00,11,NS
1999-09-24 00:00:00+00,257,NS
1999-09-24 00:00:00+00,257,NS
1999-09-28 00:00:00+00,194,UN
1999-09-30 00:00:00+00,118,UN
1999-09-30 00:00:00+00,118,UN
1999-09-30 00:00:00+00,118,UN
1999-09-30 00:00:00+00,118,UN
1999-09-30 00:00:00+00,118,UN
1999-10-01 00:00:00+00,152,NS
1999-10-01 00:00:00+00,160,SU
1999-10-01 00:00:00+00,160,NS
1999-10-04 00:00:00+00,139,SU
1999-10-06 00:00:00+00,204,NS
1999-10-06 00:00:00+00,204,NS
1999-10-13 00:00:00+00,177,SU
1999-10-20 00:00:00+00,255,NS
1999-10-22 00:00:00+00,261,NS
1999-10-22 00:00:00+00,143,UN
1999-10-24 00:00:00+00,107,UN
1999-10-30 00:00:00+00,269,SU
1999-11-01 00:00:00+00,90,NS
1999-11-01 00:00:00+00,230,SU
1999-11-01 00:00:00+00,90,NS
1999-11-01 00:00:00+00,90,NS
1999-11-03 00:00:00+00,29,UN
1999-11-05 00:00:00+00,25,NS
1999-11-05 00:00:00+00,25,NS
1999-11-05 00:00:00+00,25,NS
1999-11-06 00:00:00+00,73,UN
1999-11-06 00:00:00+00,73,NS
1999-11-06 00:00:00+00,73,NS
1999-11-06 00:00:00+00,73,NS
1999-11-06 00:00:00+00,73,NS
1999-11-07 00:00:00+00,72,SU
1999-11-08 00:00:00+00,92,UN
1999-11-08 00:00:00+00,86,EX
1999-11-08 00:00:00+00,86,EX
1999-11-08 00:00:00+00,86,UN
1999-11-12 00:00:00+00,70,NS
1999-11-12 00:00:00+00,70,NS
1999-11-14 00:00:00+00,222,UN
1999-11-15 00:00:00+00,118,NS
1999-11-17 00:00:00+00,201,UN
1999-11-17 00:00:00+00,201,UN
1999-11-22 00:00:00+00,269,NS
1999-11-22 00:00:00+00,269,UN
1999-11-22 00:00:00+00,269,NS
1999-11-22 00:00:00+00,142,UN
1999-11-22 00:00:00+00,142,NS
1999-11-22 00:00:00+00,142,EX
1999-11-24 00:00:00+00,224,NS
1999-11-27 00:00:00+00,37,EX
1999-11-27 00:00:00+00,37,UN
1999-11-27 00:00:00+00,37,UN
1999-11-27 00:00:00+00,111,UN
1999-11-27 00:00:00+00,111,UN
1999-11-27 00:00:00+00,111,UN
1999-11-27 00:00:00+00,111,UN
1999-11-29 00:00:00+00,111,UN
1999-11-29 00:00:00+00,111,UN
1999-11-30 00:00:00+00,200,UN
1999-11-30 00:00:00+00,200,UN
1999-11-30 00:00:00+00,200,NS
1999-11-30 00:00:00+00,200,UN
1999-11-30 00:00:00+00,200,UN
1999-11-30 00:00:00+00,88,NS
1999-11-30 00:00:00+00,88,NS
1999-11-30 00:00:00+00,116,NS
1999-11-30 00:00:00+00,116,NS
1999-11-30 00:00:00+00,116,NS
1999-11-30 00:00:00+00,200,UN
1999-11-30 00:00:00+00,200,UN
1999-11-30 00:00:00+00,200,NS
1999-11-30 00:00:00+00,200,UN
1999-11-30 00:00:00+00,106,NS
1999-11-30 00:00:00+00,106,NS
1999-12-01 00:00:00+00,194,UN
1999-12-01 00:00:00+00,139,NS
1999-12-01 00:00:00+00,144,UN
1999-12-01 00:00:00+00,144,UN
1999-12-01 00:00:00+00,144,UN
1999-12-01 00:00:00+00,200,NS
1999-12-03 00:00:00+00,62,SU
1999-12-03 00:00:00+00,5,EX
1999-12-03 00:00:00+00,5,EX
1999-12-03 00:00:00+00,5,EX
1999-12-03 00:00:00+00,5,EX
1999-12-03 00:00:00+00,5,EX
1999-12-05 00:00:00+00,185,NS
1999-12-05 00:00:00+00,185,NS
1999-12-05 00:00:00+00,185,NS
1999-12-07 00:00:00+00,65,NS
1999-12-10 00:00:00+00,221,NS
1999-12-11 00:00:00+00,230,NS
1999-12-11 00:00:00+00,230,NS
1999-12-11 00:00:00+00,230,NS
1999-12-11 00:00:00+00,230,NS
1999-12-11 00:00:00+00,230,NS
1999-12-11 00:00:00+00,230,NS
1999-12-11 00:00:00+00,230,NS
1999-12-12 00:00:00+00,190,NS
1999-12-12 00:00:00+00,64,NS
1999-12-12 00:00:00+00,190,NS
1999-12-12 00:00:00+00,190,NS
1999-12-12 00:00:00+00,122,UN
1999-12-13 00:00:00+00,22,EX
1999-12-13 00:00:00+00,62,SU
1999-12-14 00:00:00+00,6,EX
1999-12-14 00:00:00+00,6,EX
1999-12-14 00:00:00+00,6,EX
1999-12-15 00:00:00+00,269,NS
1999-12-15 00:00:00+00,190,UN
1999-12-16 00:00:00+00,115,NS
1999-12-16 00:00:00+00,115,NS
1999-12-16 00:00:00+00,152,UN
1999-12-16 00:00:00+00,152,UN
1999-12-17 00:00:00+00,5,NS
1999-12-17 00:00:00+00,114,NS
1999-12-17 00:00:00+00,114,NS
1999-12-17 00:00:00+00,114,NS
1999-12-17 00:00:00+00,139,NS
1999-12-17 00:00:00+00,213,NS
1999-12-17 00:00:00+00,139,NS
1999-12-17 00:00:00+00,213,NS
1999-12-19 00:00:00+00,276,NS
1999-12-20 00:00:00+00,44,UN
1999-12-20 00:00:00+00,18,NS
1999-12-20 00:00:00+00,264,NS
1999-12-20 00:00:00+00,18,NS
1999-12-22 00:00:00+00,51,NS
1999-12-22 00:00:00+00,64,UN
1999-12-22 00:00:00+00,51,NS
1999-12-23 00:00:00+00,196,SU
1999-12-23 00:00:00+00,194,EX
1999-12-23 00:00:00+00,123,UN
1999-12-23 00:00:00+00,194,EX
1999-12-23 00:00:00+00,194,EX
1999-12-25 00:00:00+00,8,NS
1999-12-25 00:00:00+00,8,NS
1999-12-26 00:00:00+00,274,UN
1999-12-27 00:00:00+00,100,NS
1999-12-27 00:00:00+00,237,NS
1999-12-27 00:00:00+00,106,NS
1999-12-28 00:00:00+00,171,NS
1999-12-28 00:00:00+00,171,NS
1999-12-28 00:00:00+00,66,NS
1999-12-28 00:00:00+00,66,NS
1999-12-29 00:00:00+00,71,NS
1999-12-30 00:00:00+00,257,NS
1999-12-30 00:00:00+00,257,NS
1999-12-30 00:00:00+00,257,NS
1999-12-30 00:00:00+00,257,NS
1999-12-30 00:00:00+00,268,UN
1999-12-30 00:00:00+00,268,UN
1999-12-30 00:00:00+00,110,NS
1999-12-30 00:00:00+00,273,NS
1999-12-30 00:00:00+00,110,NS
1999-12-30 00:00:00+00,132,SU
1999-12-30 00:00:00+00,189,NS
1999-12-30 00:00:00+00,147,NS
1999-12-30 00:00:00+00,238,NS
1999-12-30 00:00:00+00,273,NS
1999-12-30 00:00:00+00,189,NS
1999-12-30 00:00:00+00,238,NS
1999-12-31 00:00:00+00,10,NS
1999-12-31 00:00:00+00,10,NS
1999-12-31 00:00:00+00,10,NS
1999-12-31 00:00:00+00,199,SU
1999-12-31 00:00:00+00,10,UN
1999-12-31 00:00:00+00,261,NS
1999-12-31 00:00:00+00,261,NS
1999-12-31 00:00:00+00,261,NS
1999-12-31 00:00:00+00,261,NS
1999-12-31 00:00:00+00,276,SU
1999-12-31 00:00:00+00,199,SU
1999-12-31 00:00:00+00,199,SU
1999-12-31 00:00:00+00,261,SU
1999-12-31 00:00:00+00,261,SU
1999-12-31 00:00:00+00,199,SU
1999-12-31 00:00:00+00,199,SU
1999-12-31 00:00:00+00,199,NS
2000-01-01 00:00:00+00,66,NS
2000-01-01 00:00:00+00,66,NS
2000-01-01 00:00:00+00,177,SU
2000-01-01 00:00:00+00,177,SU
2000-01-01 00:00:00+00,179,SU
2000-01-01 00:00:00+00,132,UN
2000-01-01 00:00:00+00,231,NS
2000-01-01 00:00:00+00,19,NS
2000-01-01 00:00:00+00,101,NS
2000-01-01 00:00:00+00,28,NS
2000-01-01 00:00:00+00,28,NS
2000-01-01 00:00:00+00,62,NS
2000-01-01 00:00:00+00,62,NS
2000-01-01 00:00:00+00,87,NS
2000-01-01 00:00:00+00,87,NS
2000-01-01 00:00:00+00,268,NS
2000-01-01 00:00:00+00,212,NS
2000-01-01 00:00:00+00,95,UN
2000-01-01 00:00:00+00,186,UN
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,46,UN
2000-01-01 00:00:00+00,142,NS
2000-01-01 00:00:00+00,46,SU
2000-01-01 00:00:00+00,46,EX
2000-01-01 00:00:00+00,46,EX
2000-01-01 00:00:00+00,46,EX
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,227,NS
2000-01-01 00:00:00+00,102,NS
2000-01-01 00:00:00+00,165,NS
2000-01-01 00:00:00+00,251,UN
2000-01-01 00:00:00+00,251,NS
2000-01-01 00:00:00+00,251,NS
2000-01-01 00:00:00+00,251,NS
2000-01-01 00:00:00+00,251,NS
2000-01-01 00:00:00+00,244,NS
2000-01-01 00:00:00+00,244,NS
2000-01-01 00:00:00+00,237,UN
2000-01-01 00:00:00+00,73,EX
2000-01-01 00:00:00+00,237,UN
2000-01-01 00:00:00+00,68,NS
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,139,UN
2000-01-01 00:00:00+00,253,NS
2000-01-01 00:00:00+00,46,UN
2000-01-01 00:00:00+00,46,EX
2000-01-01 00:00:00+00,46,EX
2000-01-01 00:00:00+00,139,UN
2000-01-01 00:00:00+00,46,EX
2000-01-01 00:00:00+00,95,UN
2000-01-01 00:00:00+00,46,EX
2000-01-02 00:00:00+00,106,NS
2000-01-02 00:00:00+00,47,UN
2000-01-02 00:00:00+00,79,NS
2000-01-02 00:00:00+00,79,UN
2000-01-02 00:00:00+00,79,UN
2000-01-02 00:00:00+00,79,UN
2000-01-02 00:00:00+00,22,UN
2000-01-02 00:00:00+00,22,UN
2000-01-02 00:00:00+00,106,NS
2000-01-02 00:00:00+00,2,SU
2000-01-02 00:00:00+00,136,SU
2000-01-02 00:00:00+00,264,SU
2000-01-02 00:00:00+00,22,UN
2000-01-02 00:00:00+00,254,NS
2000-01-02 00:00:00+00,59,UN
